   timestep             momentum      temperature  total_potential   total_pressure
     426600      1.196954713e-08     0.9940075278       95701.8125   -0.01609114371
     426700      3.982692842e-09     0.9970510006      95668.46875  -0.004549593665
     426800      9.875319229e-09     0.9951719046      95762.48438   -0.01273905765
     426900      1.736537847e-08      1.017860532      95759.42188  -6.87524589e-05
     427000      1.607418909e-08      1.000085354      95756.17969    -0.0079426663
     427100      1.257756388e-08      1.012913465      95771.04688  -0.008988816291
     427200      1.452925957e-08      1.010476828      95726.97656  1.956155393e-05
     427300      1.517628156e-08      1.007646799      95723.01562   -0.00506038405
     427400      1.861498866e-08      1.002135992      95702.20312  -0.002518799622
     427500      1.426541196e-08     0.9916136861            95618  -0.003960044589
     427600      1.220998147e-08     0.9971393347      95691.28125  -0.003092716914
     427700      1.505870095e-08      1.018470883      95699.07812   -0.01379610132
     427800       1.31739375e-08      1.025782943      95789.07031  -0.004270234145
     427900      2.263986509e-08      1.011911511      95788.58594    -0.0147768911
     428000      1.357861557e-08      1.022475719      95728.34375  0.0003482353932
     428100       9.22600929e-09      1.015229583      95699.90625  -0.002766118618
     428200      1.442634634e-08       1.02184546      95692.28906   -0.01655274071
     428300      1.237987934e-08      1.029805303      95757.89062  -0.002644086257
     428400      1.711745234e-08      1.009841681      95828.85156  0.0006396495737
     428500      1.552265516e-08     0.9901310205      95788.78906  -0.003459100844
     428600      8.441931598e-09     0.9892442226      95723.46094   -0.01042034756
     428700       1.04078568e-08     0.9877357483      95659.53906   0.007518251427
     428800      1.785114456e-08     0.9879714847      95735.90625  -0.003832254093
     428900      1.336889976e-08      1.003476024      95676.19531  -0.004427464213
     429000      1.118962523e-08      1.003077388      95669.66406   0.003035335103
     429100      2.180805403e-08     0.9766585827      95738.79688  -0.004607165698
     429200      6.053088697e-09     0.9852041006      95713.58594   0.003558458528
     429300      1.469861033e-08     0.9975462556      95655.54688  0.0001817016746
     429400      1.341962275e-08      0.997921288      95731.82031   0.001765556051
     429500      1.514561454e-08     0.9807516336      95730.60156  -0.003251571907
     429600      8.846580357e-09      0.986130178      95680.85938  -0.001698212232
     429700      1.838403563e-08      1.009025455      95700.48438   -0.01650546119
     429800      8.330245826e-09      1.005872488      95758.03125  -0.008730401285
     429900      2.080872008e-08       1.00828433      95903.46875   -0.01721091755
     430000      8.609409186e-09       1.00728786      95787.10156   0.005466522649
     430100      1.108289549e-08      1.015387297       95727.6875   0.001839731005
     430200      1.239558323e-08      1.008190393      95722.95312   0.002737712348
     430300       1.09895284e-08      0.990547657      95686.85938   0.001710245037
     430400      1.039611153e-08     0.9926924109      95736.04688  -0.007782972883
     430500      6.620849646e-09       0.97427845      95672.59375   0.002361671301
     430600      1.148228002e-08     0.9857192636      95747.65625  -0.007391494233
     430700      1.345591905e-08     0.9964878559      95675.16406  -0.005560440011
     430800      1.053715781e-08     0.9926726818      95713.58594  -0.003465322778
     430900      1.925456239e-08      0.992765367      95730.13281  -0.004827557597
     431000      8.863319856e-09     0.9978837967      95670.91406  -0.007594996132
     431100      5.880394394e-09     0.9879252911      95773.78125  -0.006312496029
     431200      1.287490292e-08     0.9976400137      95724.33594  -0.009960319847
     431300       1.37959244e-08      1.001709819         95701.25  -0.004363206681
     431400      1.035268582e-08     0.9975757003      95661.78125 -0.0001132185644
     431500      5.264491065e-09     0.9905356765      95619.79688    -0.0150399385
     431600      1.775308967e-08     0.9899343848      95686.78906   0.007848910056
     431700      1.464873289e-08     0.9887148142      95636.73438  -0.002405271865
     431800      1.932970761e-08     0.9779947996      95761.51562  -0.004274989944
     431900      1.344519607e-08      0.996293664      95655.15625   -0.01133429073
     432000      1.245467374e-08      1.001375318      95788.15625  -0.005668430589
     432100      1.138316996e-08      1.004614592      95728.51562  -0.001769397757
     432200      1.448855347e-08      1.001706123      95741.54688   -0.01221639849
     432300      1.869360844e-08      1.002344847      95684.92969  0.0003076197754
     432400      1.415093909e-08     0.9874488711      95757.21875  -0.008321917616
     432500      3.517735214e-09     0.9983106256      95762.99219   -0.01121381298
     432600      1.107617198e-08     0.9909775257      95786.92969   -0.01575076394
     432700      1.892907164e-08      1.006908774      95671.01562    0.00121730275
     432800      4.461087055e-09     0.9908758402      95675.22656  6.438533455e-05
     432900      7.126798707e-09     0.9816003442      95667.80469  0.0005694752326
     433000      2.233919005e-08     0.9932345748      95767.63281 -0.0005133826053
     433100       1.37828966e-08      1.010147214      95708.90625   -0.01385608036
     433200      1.100364599e-08      1.006528974      95698.55469  -0.001655547763
     433300      1.275565964e-08     0.9953189492      95716.57031 -0.0003178288753
     433400      1.688470164e-08      1.027070522      95679.24219   0.006761404686
     433500      9.278581459e-09      1.013552785      95768.89062    -0.0106700547
     433600      1.480520773e-08       1.01533556      95792.46094  -0.002543655457
     433700      1.266134042e-08       1.00431931      95751.28906  -0.006491234526
     433800      7.408491154e-09      1.011768341        95767.625   -0.01589310914
     433900      9.970650083e-09      1.005648732      95746.59375   -0.01462543663
     434000      1.347185563e-08      1.028603792      95775.92188   -0.01163257658
     434100      1.756304435e-08      1.004110336      95818.01562  -0.001496856334
     434200      1.499510027e-08      1.022782207         95711.25   0.002912008902
     434300      2.232507157e-08      1.009803057       95727.9375   -0.01047247462
     434400      7.299862936e-09      1.005617142      95727.33594   0.003750967793
     434500       1.50426267e-08     0.9960560203      95708.73438  -0.003204800654
     434600      1.483542444e-08     0.9956428409         95702.75  -0.009912828915
     434700       1.17335448e-08     0.9836089611      95739.92188   -0.01430608891
     434800      1.257676097e-08      1.005568147      95771.65625   -0.00366380834
     434900      1.225573332e-08       1.01850152      95754.89844  -0.009164460003
     435000      1.217608769e-08     0.9994279146      95726.46094  -0.002028979128
     435100      1.019356688e-08     0.9905926585      95743.01562  -0.008201099932
     435200      1.734220945e-08     0.9946100712      95711.23438  -0.004370514769
     435300      9.108354959e-09      1.004800677       95669.1875  -0.001483141095
     435400      2.417939271e-08     0.9939017892        95627.625   0.001973809442
     435500      1.056864818e-08      1.009696841      95663.26562  -0.002842541086
     435600      7.204739472e-09      1.005963206      95677.51562   -0.01178052463
     435700      1.088585133e-08      1.006496072            95638   0.001130353194
     435800      1.476584899e-08      1.009504437      95704.71094  -0.006419029087
     435900      8.611988456e-09      1.004952669      95752.55469  -0.003898564726
     436000        1.7069544e-08      1.004175186        95719.625   -0.01961519197
     436100      4.480843696e-09     0.9945322871      95704.17188    -0.0107221473
     436200      4.013339883e-09     0.9834697247      95737.51562  -0.009683154523
     436300      1.400339666e-08     0.9921188951            95673  -0.004711689427
     436400      1.188476606e-08      1.004007101      95771.71875  -0.008475041017
     436500      1.534408156e-08      1.012479424      95679.64062   -0.01074772235
     436600      1.795825888e-08      1.011937261      95741.50781  0.0002114016679
     436700      1.826031593e-08       0.97819978      95832.91406   0.001255657524
     436800      1.770668945e-08     0.9865894914      95753.40625   -0.02250940166
     436900       1.38480436e-08      1.001095295      95655.85938    0.00499513559
     437000      1.375954461e-08       1.00614655       95700.4375  -0.006556163076
     437100      1.336125699e-08      1.014667869       95685.5625  -0.007901975885
     437200      2.194150639e-08       1.00227797       95753.5625 -0.0007899291231
     437300      1.554125006e-08      1.011706591      95690.15625  -0.005599726457
     437400      2.057938708e-08      1.005721331      95742.30469  -0.002725242404
     437500      1.353399792e-08       1.00674808        95700.625  -0.007047201972
     437600      1.593494936e-08     0.9989353418          95608.5  -0.009745751508
     437700      1.680436235e-08      0.982155323      95704.01562  -0.001819794183
     437800       1.93704377e-08     0.9919207692      95665.45312  -0.003994893283
     437900      1.623491563e-08     0.9947603941        95719.875   0.003952158149
     438000      9.262921097e-09      1.008655906      95680.45312   0.002840501023
     438100      2.011422495e-08     0.9926808476      95655.26562   -0.01159089152
